lookback_bars,z_entry,z_exit,confirm_bars,stop_multiple,momentum_threshold,min_hold_bars,skip_first_minutes,profit_factor,win_rate,sharpe,sortino,calmar,net_pnl,max_dd_pct,max_dd_dollars,total_trades,avg_winner,avg_loser,expectancy,avg_hold_bars,best_day,worst_day
30,2.0,0.5,3,4.0,0.65,3,30,1.1513944223107564,0.5086206896551724,1.6552296179264887,5.180569117535494,2.725321888412013,9524.999999999985,0.029887121600820934,3495.0,116,367.37288135593207,-330.2631578947369,24.56896551724128,435.9310344827586,10475.0,-3495.0
30,2.0,0.5,3,3.0,0.75,3,30,0.9604333057927092,0.4935897435897436,1.382435576741964,3.8492788493808567,1.6015736766809603,5597.499999999956,0.0302283341982356,3495.0,156,339.67532467532465,-344.7151898734183,-6.907051282051588,324.94871794871796,10475.0,-3495.0
30,2.5,0.3,2,3.0,0.65,3,0,1.100557828188919,0.5357142857142857,0.4205268981152743,0.7124419190925064,0.4646048109965676,3380.000000000029,0.07262653489068584,7275.0,196,352.30952380952397,-369.3681318681316,17.24489795918385,38.03061224489796,3755.0,-2020.0
30,2.0,0.5,3,3.0,0.75,5,30,0.8987189407617563,0.4807692307692308,1.2812297011441147,3.4151115837801624,1.0596590909090826,3729.999999999971,0.03470715835140998,3520.0,156,348.4333333333334,-358.981481481482,-18.878205128205362,326.05128205128204,10475.0,-3495.0
30,2.5,0.5,2,2.0,0.75,5,0,1.1351808482956036,0.5,0.520977921904232,0.830883748697853,0.6162514827995325,5195.000000000058,0.0843,8430.0,228,382.6754385964917,-337.10526315789474,22.785087719298478,48.28508771929825,3355.0,-2565.0
30,2.5,0.3,2,2.0,0.75,5,30,1.0782489740082102,0.49074074074074076,0.45019087708277394,0.7364519681069606,0.43597560975610866,2860.0000000000728,0.0656,6560.0,216,371.79245283018935,-332.2727272727272,13.24074074074111,50.986111111111114,3355.0,-2565.0
30,2.5,0.3,3,3.0,0.65,5,30,1.1565017261219772,0.625,1.3422703201880255,0.0,0.0,340.0,0.0,0.0,8,502.4999999999991,-724.1666666666666,42.49999999999943,14.0,835.0,0.0
30,2.0,0.5,3,4.0,0.65,3,0,1.1513944223107564,0.5086206896551724,1.6552296179264887,5.180569117535494,2.725321888412013,9524.999999999985,0.029887121600820934,3495.0,116,367.37288135593207,-330.2631578947369,24.56896551724128,435.9310344827586,10475.0,-3495.0
30,2.0,0.5,3,3.0,0.75,5,0,0.7119855812556317,0.475,0.720238374738868,1.317704101869013,-0.5363636363636393,-5310.000000000029,0.09761388286334056,9900.0,160,389.8355263157896,-495.38690476190527,-74.9062500000002,318.075,10475.0,-6380.0
30,2.0,0.5,3,4.0,0.65,5,30,1.139003322259135,0.4827586206896552,1.6371182744534585,5.1244167217354075,2.658082975679538,9289.999999999985,0.029887121600820934,3495.0,116,382.63392857142856,-313.541666666667,22.543103448275687,437.82758620689657,10475.0,-3495.0
30,2.0,0.5,3,4.0,0.65,5,0,1.139003322259135,0.4827586206896552,1.6371182744534585,5.1244167217354075,2.658082975679538,9289.999999999985,0.029887121600820934,3495.0,116,382.63392857142856,-313.541666666667,22.543103448275687,437.82758620689657,10475.0,-3495.0
30,2.0,0.5,3,4.0,0.75,3,0,0.7249594611450654,0.49375,0.7656673245094076,1.4582404397652515,-0.4684975767366783,-4350.000000000058,0.09150938747351303,9285.0,160,367.8481012658222,-494.87654320987673,-68.9062500000004,318.675,10475.0,-5800.0
30,2.0,0.5,3,4.0,0.75,3,30,0.9116804012898581,0.5,1.276394748996667,3.4157080838710185,1.2045779685264497,4209.999999999942,0.030247955342074518,3495.0,156,326.21794871794816,-357.82051282051304,-15.801282051282445,326.64102564102564,10475.0,-3495.0
30,2.0,0.5,3,4.0,0.75,5,0,0.7208984010452296,0.48125,0.7546849298291541,1.4371547224963839,-0.4871244635193211,-4540.000000000073,0.09175937776902629,9320.0,160,376.20129870129824,-484.12650602409684,-70.09375000000044,320.125,10475.0,-5800.0
30,2.0,0.5,3,4.0,0.75,5,30,0.9052039632241342,0.48717948717948717,1.2632221115443154,3.3730175186715354,1.142045454545434,4019.9999999999272,0.03465590233336615,3520.0,156,333.585526315789,-350.0937500000004,-17.019230769231207,328.12820512820514,10475.0,-3495.0
30,2.5,0.3,2,3.0,0.75,5,0,0.8673393815960017,0.5219298245614035,-0.34161647342590723,-0.42375591975467636,-0.5031601123595465,-7164.999999999942,0.14215833083757612,14240.0,228,393.65546218487407,-495.5045871559629,-31.42543859649097,53.69736842105263,3755.0,-6380.0
30,2.5,0.3,2,2.0,0.65,3,30,1.0171311281282085,0.48404255319148937,-0.02655148711113373,-0.04119594917216761,0.06435349940688537,542.5000000000437,0.0843,8430.0,188,353.9560439560445,-326.4690721649485,2.8856382978725703,33.180851063829785,3325.0,-2020.0
30,2.5,0.3,2,4.0,0.75,3,0,0.9509986569039474,0.5178571428571429,-0.1401362081753812,-0.19031511365797443,-0.18101792573623465,-2827.4999999999854,0.15509879853043393,15620.0,224,473.06034482758633,-534.2824074074074,-12.622767857142765,56.77232142857143,4685.0,-5800.0
30,2.5,0.3,2,2.0,0.65,5,30,1.1012875536480704,0.4946808510638298,0.3335509283006066,0.529045526724242,0.4946646341463503,3245.000000000058,0.0656,6560.0,188,379.3817204301083,-337.2368421052633,17.260638297872642,34.53191489361702,3355.0,-2565.0
30,2.5,0.3,2,2.0,0.65,3,0,1.0118101119258984,0.4897959183673469,-0.0798179470804241,-0.12358784751650286,0.0453736654804305,382.5000000000291,0.0843,8430.0,196,341.354166666667,-323.87500000000006,1.9515306122450489,32.255102040816325,3325.0,-2020.0
30,2.5,0.3,2,2.0,0.75,3,30,1.0144683242028392,0.4861111111111111,0.16933052874225463,0.2735177775099022,0.06109134045077796,515.0000000000582,0.0843,8430.0,216,343.9047619047624,-320.6756756756756,2.3842592592595433,49.64351851851852,3325.0,-2020.0
30,2.5,0.3,2,4.0,0.75,5,30,1.1090407938258011,0.5141509433962265,0.5322575607777917,0.9036592150711216,0.5277481323372543,4945.000000000073,0.0930394201171681,9370.0,212,461.42201834862414,-440.2912621359219,23.32547169811355,60.193396226415096,4685.0,-2985.0
30,2.5,0.3,2,2.0,0.65,5,0,1.0941769060520505,0.5,0.2836771947044567,0.44914391399243425,0.4702743902439091,3085.0000000000437,0.0656,6560.0,196,365.7397959183679,-334.2602040816328,15.739795918367568,33.55102040816327,3355.0,-2565.0
30,2.5,0.3,2,3.0,0.65,5,30,1.0575205681738293,0.5372340425531915,0.3101971507494147,0.4891142978101757,0.2601781170483535,2045.0000000000582,0.07846660676849355,7860.0,188,372.2524752475251,-408.649425287356,10.877659574468424,40.159574468085104,3755.0,-2565.0
30,2.5,0.3,2,3.0,0.65,3,30,1.1013605442176886,0.5319148936170213,0.4526392451246349,0.7672368111575409,0.46082474226804926,3352.500000000058,0.07262653489068584,7275.0,188,364.2750000000003,-375.85227272727246,17.832446808510916,39.11702127659574,3755.0,-2020.0
30,2.5,0.3,2,2.0,0.75,3,0,0.9874013743955216,0.4868421052631579,-0.16026733721143277,-0.24436264593202842,-0.048058252427180224,-494.99999999995634,0.103,10300.0,228,349.50450450450484,-335.81196581196576,-2.1710526315787377,47.48684210526316,3325.0,-2020.0
30,2.5,0.3,3,2.0,0.75,5,30,0.4685942173479552,0.5,-0.48835695040647076,-0.5209419997011492,-1.5738188976377954,-3997.5,0.0254,2540.0,12,587.4999999999989,-1253.75,-333.12500000000057,8.666666666666666,850.0,-2540.0
30,2.5,0.3,2,3.0,0.75,3,0,0.8894922218960969,0.5175438596491229,-0.24613960399314805,-0.30751431312473937,-0.41358476748443473,-5647.499999999956,0.1363182589597684,13655.0,228,385.2330508474576,-464.5909090909088,-24.769736842105097,52.78508771929825,3755.0,-6380.0
30,2.5,0.3,3,2.0,0.65,3,0,1.3861671469740633,0.625,1.336383746994649,0.0,0.0,670.0,0.0,0.0,8,481.0,-578.3333333333334,83.75,10.5,850.0,0.0
30,2.5,0.3,2,3.0,0.65,5,0,1.057425879745083,0.5408163265306123,0.28020753843706064,0.44163157428900723,0.26367684478372055,2072.5000000000437,0.07846660676849355,7860.0,196,360.0235849056605,-400.99999999999966,10.573979591836967,39.03061224489796,3755.0,-2565.0
30,2.5,0.3,2,3.0,0.75,5,30,1.0451297709923681,0.5231481481481481,0.4469280060938248,0.7138369224313051,0.235050890585251,1847.5000000000728,0.07846660676849355,7860.0,216,378.62831858407105,-397.4514563106792,8.553240740741078,56.08796296296296,3755.0,-2565.0
30,2.5,0.3,2,3.0,0.75,3,30,1.0884769604943154,0.5185185185185185,0.6274060958697891,1.0806246748890231,0.4625429553264685,3365.000000000058,0.07262653489068584,7275.0,216,369.62053571428584,-365.697115384615,15.578703703703946,55.125,3755.0,-2020.0
30,2.5,0.3,2,4.0,0.65,5,0,1.1168365770775432,0.53125,0.32161480776884943,0.5407714883468488,0.50453575240129,4727.500000000087,0.0930394201171681,9370.0,192,443.03921568627493,-449.58333333333286,24.622395833333783,43.145833333333336,4685.0,-2985.0
30,2.5,0.3,2,4.0,0.65,3,0,1.1402209389907114,0.5364583333333334,0.3304761010444372,0.5608289668996098,0.5687372708757668,5585.000000000029,0.09750769536292324,9820.0,192,440.92233009708764,-447.52808988764036,29.088541666666856,42.083333333333336,4685.0,-2985.0
30,2.5,0.3,3,2.0,0.65,3,30,1.3861671469740633,0.625,1.336383746994649,0.0,0.0,670.0,0.0,0.0,8,481.0,-578.3333333333334,83.75,10.5,850.0,0.0
30,2.5,0.3,2,4.0,0.65,5,30,1.120988588361392,0.5271739130434783,0.3602902970801275,0.6061816479026059,0.512006403415164,4797.500000000087,0.0930394201171681,9370.0,184,458.2474226804128,-455.775862068965,26.07336956521786,44.32608695652174,4685.0,-2985.0
30,2.5,0.3,3,2.0,0.65,5,0,1.3861671469740633,0.625,1.336383746994649,0.0,0.0,670.0,0.0,0.0,8,481.0,-578.3333333333334,83.75,10.5,850.0,0.0
30,2.5,0.3,3,3.0,0.65,3,30,1.1565017261219772,0.625,1.3422703201880255,0.0,0.0,340.0,0.0,0.0,8,502.4999999999991,-724.1666666666666,42.49999999999943,14.0,835.0,0.0
30,2.5,0.3,2,4.0,0.75,5,0,0.9368303762749648,0.5133928571428571,-0.14873059016200316,-0.20102254397734848,-0.24291364535266494,-3684.9999999999272,0.15063052328467877,15170.0,224,475.2173913043481,-535.1834862385317,-16.45089285714254,57.683035714285715,4685.0,-5800.0
30,2.5,0.3,3,3.0,0.65,3,0,1.1565017261219772,0.625,1.3422703201880255,0.0,0.0,340.0,0.0,0.0,8,502.4999999999991,-724.1666666666666,42.49999999999943,14.0,835.0,0.0
30,2.5,0.5,2,3.0,0.65,3,30,1.3986061368696174,0.5531914893617021,1.2099248508699312,2.4191416472776743,1.8616636528029011,10295.000000000044,0.05520614954577219,5530.0,188,347.3317307692313,-307.47023809523813,54.76063829787259,35.0531914893617,3755.0,-2020.0
30,2.5,0.3,3,4.0,0.65,3,0,0.32808857808857844,0.375,-1.1845807459508795,-1.1836816100726695,-0.7666223404255319,-2882.5,0.0376,3760.0,8,469.1666666666667,-857.9999999999991,-360.31249999999943,26.5,0.0,-3150.0
30,2.5,0.3,3,2.0,0.65,5,30,1.3861671469740633,0.625,1.336383746994649,0.0,0.0,670.0,0.0,0.0,8,481.0,-578.3333333333334,83.75,10.5,850.0,0.0
30,2.5,0.3,3,2.0,0.75,3,30,0.5352564102564088,0.5,-0.3581168618112514,-0.39502766858148514,-1.435643564356443,-2900.0000000000146,0.0202,2020.0,12,556.6666666666652,-1040.0,-241.66666666666742,8.0,850.0,-2020.0
30,2.5,0.3,3,2.0,0.75,5,0,0.5382233865205994,0.4375,-0.976562969213288,-1.0183571374177516,-1.0992063492063493,-4847.5,0.0441,4410.0,16,807.1428571428561,-1166.388888888889,-302.96875000000045,7.75,850.0,-2540.0
30,2.5,0.3,3,2.0,0.75,3,0,0.5930548019533359,0.4375,-0.9242961748776302,-0.9760592674165147,-0.9640102827763534,-3750.0000000000146,0.0389,3890.0,16,780.7142857142844,-1023.8888888888889,-234.37500000000057,7.25,850.0,-2020.0
30,2.5,0.3,2,2.0,0.75,5,0,1.0459684432848817,0.49122807017543857,0.12838591597670243,0.19898838121095724,0.2194543297746231,1850.0000000000728,0.0843,8430.0,228,375.8482142857148,-346.9396551724137,8.114035087719587,48.75877192982456,3355.0,-2565.0
30,2.5,0.3,3,3.0,0.65,5,0,1.1565017261219772,0.625,1.3422703201880255,0.0,0.0,340.0,0.0,0.0,8,502.4999999999991,-724.1666666666666,42.49999999999943,14.0,835.0,0.0
30,2.5,0.3,3,3.0,0.75,3,0,0.3613532856213398,0.4375,-1.0739013974028564,-1.0837046040950629,-1.4607142857142874,-12270.000000000015,0.084,8400.0,16,991.785714285713,-2134.722222222222,-766.8750000000006,9.5,835.0,-6380.0
30,2.5,0.3,3,3.0,0.75,5,30,0.4563442211055262,0.5,-0.4928118751493307,-0.5249186561874175,-1.7037401574803206,-4327.500000000015,0.0254,2540.0,12,605.4166666666648,-1326.6666666666667,-360.6250000000009,11.0,835.0,-2540.0
30,2.5,0.3,3,4.0,0.65,3,30,0.32808857808857844,0.375,-1.1845807459508795,-1.1836816100726695,-0.7666223404255319,-2882.5,0.0376,3760.0,8,469.1666666666667,-857.9999999999991,-360.31249999999943,26.5,0.0,-3150.0
30,2.5,0.3,3,3.0,0.75,3,30,0.5162860351928097,0.5,-0.36344150318112384,-0.4000280188166938,-1.5990099009901062,-3230.0000000000146,0.0202,2020.0,12,574.5833333333311,-1112.9166666666667,-269.1666666666678,10.333333333333334,835.0,-2020.0
30,2.5,0.5,2,2.0,0.75,5,30,1.1779423394924171,0.5,0.8497382626782568,1.4345973044554183,0.9432164634146453,6187.500000000073,0.0656,6560.0,216,379.2592592592599,-321.9675925925926,28.645833333333663,50.5787037037037,3355.0,-2565.0
30,2.5,0.3,3,4.0,0.75,3,0,0.28094591536546687,0.3125,-1.726507705354852,-1.7198304387181793,-1.316825528387899,-15887.5,0.12065,12065.0,16,1241.4999999999977,-2008.6363636363633,-992.9687500000005,16.25,0.0,-5800.0
30,2.5,0.3,3,4.0,0.65,5,0,0.32808857808857844,0.375,-1.1845807459508795,-1.1836816100726695,-0.7666223404255319,-2882.5,0.0376,3760.0,8,469.1666666666667,-857.9999999999991,-360.31249999999943,26.5,0.0,-3150.0
30,2.5,0.3,3,4.0,0.75,3,30,0.2613407258064508,0.3333333333333333,-1.5589355656267943,-1.5545923607380612,-1.1695929768555466,-7327.5,0.06265,6265.0,12,648.1249999999977,-1239.9999999999995,-610.6250000000003,19.0,0.0,-3150.0
30,2.5,0.3,3,4.0,0.65,5,30,0.32808857808857844,0.375,-1.1845807459508795,-1.1836816100726695,-0.7666223404255319,-2882.5,0.0376,3760.0,8,469.1666666666667,-857.9999999999991,-360.31249999999943,26.5,0.0,-3150.0
30,2.5,0.5,2,3.0,0.65,5,0,1.2747196301686523,0.5612244897959183,0.8447992727523308,1.4344216902752265,1.311937857726913,8022.500000000073,0.06104622142357991,6115.0,196,338.4090909090914,-339.5639534883719,40.93112244897994,35.255102040816325,3755.0,-2565.0
30,2.5,0.3,3,4.0,0.75,5,0,0.2760364004044486,0.3125,-1.728503030356071,-1.721794677532339,-1.331404958677686,-16110.0,0.121,12100.0,16,1228.4999999999982,-2022.954545454545,-1006.8750000000002,16.5,0.0,-5800.0
30,2.5,0.5,2,2.0,0.65,3,0,1.132597623089983,0.5,0.3634670316431962,0.6010736303626744,0.46322657176749704,3905.0,0.0843,8430.0,196,340.357142857143,-300.5102040816328,19.92346938775509,31.357142857142858,3395.0,-2020.0
30,2.5,0.5,2,2.0,0.65,5,0,1.1867435158501451,0.5102040816326531,0.5396596165316371,0.8668119564496932,0.8643292682926874,5670.000000000029,0.0656,6560.0,196,360.3250000000005,-316.27604166666686,28.928571428571576,32.91836734693877,3355.0,-2565.0
30,2.5,0.3,3,4.0,0.75,5,30,0.25080625155048314,0.3333333333333333,-1.5593621270212747,-1.5550136526135578,-1.1984126984126984,-7550.0,0.063,6300.0,12,631.8749999999983,-1259.6874999999995,-629.1666666666669,19.333333333333332,0.0,-3150.0
30,2.5,0.5,2,2.0,0.65,5,30,1.1958389487870635,0.5053191489361702,0.5886063654428769,0.9470723227876279,0.8860518292682993,5812.500000000044,0.0656,6560.0,188,373.6052631578954,-319.1397849462368,30.917553191489613,33.97872340425532,3355.0,-2565.0
30,2.5,0.5,2,3.0,0.75,3,0,1.0212997423418275,0.5394736842105263,0.28594067642435916,0.37237964338073326,0.07808564231738402,930.0000000000437,0.11889787361485475,11910.0,228,362.54065040650437,-415.83333333333326,4.078947368421242,49.33771929824562,3755.0,-6380.0
30,2.5,0.5,2,2.0,0.75,3,30,1.1042824943651401,0.49537037037037035,0.5674608989246943,0.971488513220872,0.411625148279956,3470.000000000029,0.0843,8430.0,216,343.4112149532714,-305.27522935779814,16.064814814814973,48.986111111111114,3395.0,-2020.0
30,2.5,0.5,2,3.0,0.65,3,0,1.3927452283733748,0.5561224489795918,1.1784339925206777,2.3550793564784978,1.8698010849909636,10340.00000000003,0.05520614954577219,5530.0,196,336.3990825688076,-302.6149425287357,52.75510204081645,34.03061224489796,3755.0,-2020.0
30,2.5,0.5,2,3.0,0.75,5,0,0.9938784201000765,0.543859649122807,0.18619091912602673,0.2377293706447197,-0.023009203681464436,-287.49999999989814,0.12473794549266247,12495.0,228,376.43145161290374,-451.58653846153817,-1.2609649122802828,50.45175438596491,3755.0,-6380.0
30,2.5,0.5,2,4.0,0.65,3,0,1.4685015290519896,0.578125,1.171956438213843,2.2829718334171343,2.0372340425532003,13405.000000000058,0.06533611359348625,6580.0,192,378.53603603603665,-353.2407407407408,69.81770833333361,35.958333333333336,4685.0,-2985.0
30,2.5,0.5,3,4.0,0.65,5,30,1.1165775401069558,0.625,1.3744496729077595,0.0,0.0,272.50000000001455,0.0,0.0,8,522.0000000000018,-779.1666666666666,34.06250000000114,14.0,835.0,0.0
30,2.5,0.5,2,3.0,0.65,5,30,1.2779374618935664,0.5585106382978723,0.8752332504767543,1.4867290343242756,1.3045789043336202,7977.500000000087,0.06104622142357991,6115.0,188,349.33333333333405,-345.813253012048,42.43351063829836,36.329787234042556,3755.0,-2565.0
30,2.5,0.5,2,3.0,0.75,3,30,1.3240551791690494,0.5416666666666666,1.3641448012223294,2.794355637349436,1.7947558770343686,9925.000000000058,0.05520614954577219,5530.0,216,346.60256410256454,-309.3686868686868,45.94907407407436,51.5787037037037,3755.0,-2020.0
30,2.5,0.5,3,3.0,0.65,3,0,1.1763367463026206,0.625,1.3744496729077595,0.0,0.0,387.50000000001455,0.0,0.0,8,517.0000000000018,-732.5,48.43750000000114,13.5,835.0,0.0
30,2.5,0.5,3,2.0,0.75,3,30,0.5352564102564088,0.5,-0.3581168618112514,-0.39502766858148514,-1.435643564356443,-2900.0000000000146,0.0202,2020.0,12,556.6666666666652,-1040.0,-241.66666666666742,8.0,850.0,-2020.0
30,2.5,0.5,2,4.0,0.65,5,30,1.3885680312553128,0.5815217391304348,1.076314112498256,1.9862126756719336,1.8658238172920256,11437.500000000116,0.06086783834773111,6130.0,184,381.9859813084121,-382.2727272727269,62.16032608695719,38.41304347826087,4685.0,-2985.0
30,2.5,0.5,3,4.0,0.65,3,30,1.1165775401069558,0.625,1.3744496729077595,0.0,0.0,272.50000000001455,0.0,0.0,8,522.0000000000018,-779.1666666666666,34.06250000000114,14.0,835.0,0.0
30,2.5,0.5,2,4.0,0.75,3,0,1.0951219512195136,0.5580357142857143,0.49711853609535267,0.705825218676842,0.3544022617124441,4387.500000000058,0.12292721676099692,12380.0,224,404.1000000000006,-465.909090909091,19.587053571428847,51.495535714285715,4685.0,-5800.0
30,2.5,0.5,2,3.0,0.75,5,30,1.2566312997347517,0.5462962962962963,1.1649629663390495,2.0619366161091026,1.4239574816026355,8707.500000000116,0.06104622142357991,6115.0,216,361.3347457627126,-346.2244897959181,40.31250000000052,52.754629629629626,3755.0,-2565.0
30,2.5,0.5,2,4.0,0.65,5,0,1.3907223438289318,0.5833333333333334,1.071413809103277,1.976726286773202,1.8927406199021397,11602.500000000116,0.06086783834773111,6130.0,192,368.72767857142935,-371.18749999999966,60.42968750000059,37.291666666666664,4685.0,-2985.0
30,2.5,0.5,3,2.0,0.65,5,0,1.3861671469740633,0.625,1.336383746994649,0.0,0.0,670.0,0.0,0.0,8,481.0,-578.3333333333334,83.75,10.5,850.0,0.0
30,2.5,0.5,2,4.0,0.65,3,30,1.4669782206154682,0.5760869565217391,1.1766535271208176,2.292589408281451,2.012158054711255,13240.000000000058,0.06533611359348625,6580.0,184,392.3820754716988,-363.49358974358984,71.95652173913078,37.02173913043478,4685.0,-2985.0
30,2.5,0.5,2,4.0,0.75,5,0,1.0825080760472408,0.5625,0.519938966301285,0.7233805947914154,0.32648784576698375,3895.0000000001164,0.11845894151524178,11930.0,224,405.5753968253975,-481.7091836734691,17.388392857143394,52.64732142857143,4685.0,-5800.0
30,2.5,0.5,2,4.0,0.75,3,30,1.3794152567527478,0.5613207547169812,1.3026431275315928,2.5455006708006325,1.942629179331318,12782.500000000073,0.06533611359348625,6580.0,212,390.5252100840343,-362.25806451612914,60.29481132075506,53.825471698113205,4685.0,-2985.0
30,2.5,0.5,3,2.0,0.75,5,0,0.5382233865205994,0.4375,-0.976562969213288,-1.0183571374177516,-1.0992063492063493,-4847.5,0.0441,4410.0,16,807.1428571428561,-1166.388888888889,-302.96875000000045,7.75,850.0,-2540.0
60,1.5,0.3,3,4.0,0.65,3,30,1.0207749977418472,0.4722222222222222,0.07678570170003983,0.10479693801617072,0.20184291355856812,2299.9999999998836,0.10742399245816639,11395.0,864,276.98529411764713,-242.78508771929853,2.662037037036908,16.21064814814815,3385.0,-4160.0
30,2.5,0.5,2,4.0,0.75,5,30,1.3534402185635241,0.5660377358490566,1.3517741521451176,2.5472723522306744,2.004893964110951,12290.000000000131,0.06086783834773111,6130.0,212,392.18750000000085,-377.96195652173884,57.97169811320816,55.04245283018868,4685.0,-2985.0
60,1.5,0.3,3,2.0,0.75,5,0,0.9397838573947644,0.458029197080292,0.2643679583985321,0.39199080377723233,-0.5754087420754204,-8622.500000000175,0.13444284945271848,14985.0,1096,268.0677290836654,-241.06481481481526,-7.867244525547605,15.57390510948905,3385.0,-3370.0
30,2.5,0.5,3,3.0,0.65,3,30,1.1763367463026206,0.625,1.3744496729077595,0.0,0.0,387.50000000001455,0.0,0.0,8,517.0000000000018,-732.5,48.43750000000114,13.5,835.0,0.0
60,1.5,0.3,3,2.0,0.75,5,30,0.9737827017968519,0.4608208955223881,0.7029129806275246,1.065367344756428,-0.27234042553192955,-3520.000000000189,0.11509349955476403,12925.0,1072,264.66093117408917,-232.28806228373742,-3.283582089552411,15.75839552238806,3385.0,-3370.0
30,2.5,0.5,3,2.0,0.65,3,30,1.3861671469740633,0.625,1.336383746994649,0.0,0.0,670.0,0.0,0.0,8,481.0,-578.3333333333334,83.75,10.5,850.0,0.0
30,2.5,0.5,3,2.0,0.65,3,0,1.3861671469740633,0.625,1.336383746994649,0.0,0.0,670.0,0.0,0.0,8,481.0,-578.3333333333334,83.75,10.5,850.0,0.0
60,1.5,0.3,3,4.0,0.65,5,30,1.0444022369948283,0.47093023255813954,0.45737462013982494,0.639836142589342,0.6087962962962777,5259.99999999984,0.08067603529576545,8640.0,860,305.48765432098764,-260.35714285714323,6.11627906976726,17.20232558139535,3860.0,-4160.0
30,2.5,0.5,3,2.0,0.65,5,30,1.3861671469740633,0.625,1.336383746994649,0.0,0.0,670.0,0.0,0.0,8,481.0,-578.3333333333334,83.75,10.5,850.0,0.0
30,2.5,0.5,3,4.0,0.75,5,0,0.36182266009852215,0.4375,-1.1117945075283266,-1.1238441696539834,-1.553357314148681,-12955.0,0.0834,8340.0,16,1049.2857142857142,-2255.5555555555557,-809.6875,10.25,835.0,-5800.0
30,2.5,0.5,3,4.0,0.65,3,0,1.1165775401069558,0.625,1.3744496729077595,0.0,0.0,272.50000000001455,0.0,0.0,8,522.0000000000018,-779.1666666666666,34.06250000000114,14.0,835.0,0.0
30,2.5,0.5,3,2.0,0.75,5,30,0.4685942173479552,0.5,-0.48835695040647076,-0.5209419997011492,-1.5738188976377954,-3997.5,0.0254,2540.0,12,587.4999999999989,-1253.75,-333.12500000000057,8.666666666666666,850.0,-2540.0
60,1.5,0.3,3,4.0,0.75,3,0,0.9758983841144782,0.474907063197026,0.06643153086442322,0.0926317414593381,-0.23211520594611876,-3747.5000000000873,0.14892537588783322,16145.0,1076,296.9471624266145,-275.199115044248,-3.4828066914498965,19.522304832713754,3670.0,-4160.0
30,2.5,0.5,3,2.0,0.75,3,0,0.5930548019533359,0.4375,-0.9242961748776302,-0.9760592674165147,-0.9640102827763534,-3750.0000000000146,0.0389,3890.0,16,780.7142857142844,-1023.8888888888889,-234.37500000000057,7.25,850.0,-2020.0
30,2.5,0.5,3,3.0,0.65,5,0,1.1763367463026206,0.625,1.3744496729077595,0.0,0.0,387.50000000001455,0.0,0.0,8,517.0000000000018,-732.5,48.43750000000114,13.5,835.0,0.0
30,2.5,0.5,3,3.0,0.75,3,0,0.36465237166991576,0.4375,-1.0618925464040565,-1.0723845699297243,-1.4550595238095239,-12222.5,0.084,8400.0,16,1002.1428571428578,-2137.5,-763.9062499999998,9.25,835.0,-6380.0
30,2.5,0.5,3,3.0,0.75,5,30,0.46399499060738914,0.5,-0.46277937176623685,-0.4950937325404051,-1.68503937007874,-4280.0,0.0254,2540.0,12,617.5000000000003,-1330.8333333333333,-356.6666666666665,10.666666666666666,835.0,-2540.0
30,2.5,0.5,3,3.0,0.65,5,30,1.1763367463026206,0.625,1.3744496729077595,0.0,0.0,387.50000000001455,0.0,0.0,8,517.0000000000018,-732.5,48.43750000000114,13.5,835.0,0.0
30,2.5,0.5,3,3.0,0.75,3,30,0.5251771726967549,0.5,-0.3272540056753149,-0.36252539205262874,-1.5754950495049505,-3182.5,0.0202,2020.0,12,586.6666666666666,-1117.0833333333333,-265.2083333333333,10.0,835.0,-2020.0
30,2.5,0.5,3,4.0,0.75,5,30,0.4590769230769234,0.5,-0.46277937176623685,-0.4950937325404051,-1.7303149606299213,-4395.0,0.0254,2540.0,12,621.6666666666671,-1354.1666666666667,-366.24999999999983,11.0,835.0,-2540.0
30,2.5,0.5,3,4.0,0.75,3,30,0.4763100094132413,0.5,-0.45525723821305597,-0.4878984449060694,-1.6656686626746506,-4172.5,0.02505,2505.0,12,632.5,-1327.9166666666667,-347.7083333333333,10.666666666666666,835.0,-2505.0
30,2.5,0.5,3,3.0,0.75,5,0,0.3508771929824565,0.4375,-1.1113812879709741,-1.1215616794208383,-1.493273542600897,-13320.0,0.0892,8920.0,16,1028.5714285714296,-2280.0,-832.4999999999995,9.75,835.0,-6380.0
30,2.5,0.5,3,4.0,0.65,5,0,1.1165775401069558,0.625,1.3744496729077595,0.0,0.0,272.50000000001455,0.0,0.0,8,522.0000000000018,-779.1666666666666,34.06250000000114,14.0,835.0,0.0
60,1.5,0.3,3,4.0,0.75,3,30,1.0255798867401855,0.47718631178707227,0.5572792387000963,0.8096231719974121,0.2922676282051212,3647.4999999999127,0.11202872531418312,12480.0,1052,291.3147410358566,-259.2590909090911,3.4672053231938342,19.826996197718632,3670.0,-4160.0
30,2.5,0.5,3,4.0,0.75,3,0,0.3678788631004095,0.4375,-1.108645565700977,-1.1207315780704603,-1.533112582781457,-12732.5,0.08305,8305.0,16,1058.5714285714282,-2238.0555555555557,-795.7812500000001,10.0,835.0,-5800.0
